"","longitude","latitude","Annual Mean Temperature","Mean Temperature of Warmest Quarter","Mean Temperature of Coldest Quarter","Annual Precipitation","Precipitation of Wettest Month","Precipitation of Driest Month","Precipitation Seasonality","Precipitation of Wettest Quarter","Precipitation of Driest Quarter","Precipitation of Warmest Quarter","Precipitation of Coldest Quarter","Mean Diurnal Range","Isothermality","Temperature Seasonality","Max Temperature of Warmest Month","Min Temperature of Coldest Month","Temperature Annual Range","Mean Temperature of Wettest Quarter","Mean Temperature of Driest Quarter"
"196",-0.6,51.2,10.3000001907349,16.3999996185303,4.93333339691162,714,75,42,19.7279872894287,222,145,150,198,8.0833330154419,38.6762351989746,472.729034423828,22.3999996185303,1.5,20.8999996185303,5.83333349227905,14.783332824707
"197",14.3,57.8,5.59999990463257,14.3166666030884,-2.34999990463257,705,78,36,22.1703491210938,221,126,209,153,8.46666622161865,31.0134315490723,680.230590820312,20.8999996185303,-6.40000009536743,27.2999992370605,13.2166662216187,0.283333212137222
"198",14.3,57.8,5.59999990463257,14.3166666030884,-2.34999990463257,705,78,36,22.1703491210938,221,126,209,153,8.46666622161865,31.0134315490723,680.230590820312,20.8999996185303,-6.40000009536743,27.2999992370605,13.2166662216187,0.283333212137222
"199",14.3,57.8,5.59999990463257,14.3166666030884,-2.34999990463257,705,78,36,22.1703491210938,221,126,209,153,8.46666622161865,31.0134315490723,680.230590820312,20.8999996185303,-6.40000009536743,27.2999992370605,13.2166662216187,0.283333212137222
"200",9.1,48.6,8.31666660308838,16.4166660308838,0.483333349227905,776,99,43,26.0655193328857,266,137,251,146,8.28333377838135,32.7404479980469,649.847290039062,22.2000007629395,-3.09999990463257,25.3000011444092,14.8000001907349,1.53333330154419
"201",9.1,48.6,8.31666660308838,16.4166660308838,0.483333349227905,776,99,43,26.0655193328857,266,137,251,146,8.28333377838135,32.7404479980469,649.847290039062,22.2000007629395,-3.09999990463257,25.3000011444092,14.8000001907349,1.53333330154419
"202",9.1,48.6,8.31666660308838,16.4166660308838,0.483333349227905,776,99,43,26.0655193328857,266,137,251,146,8.28333377838135,32.7404479980469,649.847290039062,22.2000007629395,-3.09999990463257,25.3000011444092,14.8000001907349,1.53333330154419
"203",16.3,52.5,8.33749961853027,17.25,-0.416666656732559,537,74,25,31.2628059387207,196,92,196,101,8.32499980926514,30.8333339691162,719.858337402344,23.2999992370605,-3.70000004768372,27,17.25,0.583333313465118
"204",16.3,52.5,8.33749961853027,17.25,-0.416666656732559,537,74,25,31.2628059387207,196,92,196,101,8.32499980926514,30.8333339691162,719.858337402344,23.2999992370605,-3.70000004768372,27,17.25,0.583333313465118
"205",16.3,52.5,8.33749961853027,17.25,-0.416666656732559,537,74,25,31.2628059387207,196,92,196,101,8.32499980926514,30.8333339691162,719.858337402344,23.2999992370605,-3.70000004768372,27,17.25,0.583333313465118
"206",19.4,53.8,7.34999990463257,16.2666664123535,-1.73333334922791,657,84,28,33.8708763122559,241,101,241,116,7.28333330154419,27.380952835083,733.636657714844,21.6000003814697,-5,26.6000003814697,16.2666664123535,-0.78333330154419
"207",19.4,53.8,7.34999990463257,16.2666664123535,-1.73333334922791,657,84,28,33.8708763122559,241,101,241,116,7.28333330154419,27.380952835083,733.636657714844,21.6000003814697,-5,26.6000003814697,16.2666664123535,-0.78333330154419
"208",19.4,53.8,7.34999990463257,16.2666664123535,-1.73333334922791,657,84,28,33.8708763122559,241,101,241,116,7.28333330154419,27.380952835083,733.636657714844,21.6000003814697,-5,26.6000003814697,16.2666664123535,-0.78333330154419
"209",13,54,8.2708330154419,16.283332824707,0.550000011920929,618,71,37,21.4502048492432,201,116,201,131,7.75833320617676,31.6666660308838,644.731994628906,22,-2.5,24.5,16.283332824707,3.43333339691162
"210",13,54,8.2708330154419,16.283332824707,0.550000011920929,618,71,37,21.4502048492432,201,116,201,131,7.75833320617676,31.6666660308838,644.731994628906,22,-2.5,24.5,16.283332824707,3.43333339691162
"211",13,54,8.2708330154419,16.283332824707,0.550000011920929,618,71,37,21.4502048492432,201,116,201,131,7.75833320617676,31.6666660308838,644.731994628906,22,-2.5,24.5,16.283332824707,3.43333339691162
"212",7.9,51.1,7.9249997138977,15.4666662216187,0.866666674613953,1151,128,74,18.2385234832764,362,240,265,336,7.5,31.9148921966553,598.408874511719,21,-2.5,23.5,1.91666674613953,10.7666664123535
"213",7.9,51.1,7.9249997138977,15.4666662216187,0.866666674613953,1151,128,74,18.2385234832764,362,240,265,336,7.5,31.9148921966553,598.408874511719,21,-2.5,23.5,1.91666674613953,10.7666664123535
"214",7.9,51.1,7.9249997138977,15.4666662216187,0.866666674613953,1151,128,74,18.2385234832764,362,240,265,336,7.5,31.9148921966553,598.408874511719,21,-2.5,23.5,1.91666674613953,10.7666664123535
"215",7.2,49.7,7.64166641235352,15.5666666030884,0.233333304524422,950,103,63,14.1511039733887,280,211,214,264,7.76666641235352,31.8306007385254,623.337158203125,21.5,-2.90000009536743,24.3999996185303,3.9833333492279,14.8499994277954
"216",7.2,49.7,7.64166641235352,15.5666666030884,0.233333304524422,950,103,63,14.1511039733887,280,211,214,264,7.76666641235352,31.8306007385254,623.337158203125,21.5,-2.90000009536743,24.3999996185303,3.9833333492279,14.8499994277954
"217",7.2,49.7,7.64166641235352,15.5666666030884,0.233333304524422,950,103,63,14.1511039733887,280,211,214,264,7.76666641235352,31.8306007385254,623.337158203125,21.5,-2.90000009536743,24.3999996185303,3.9833333492279,14.8499994277954
"218",9.2,51.1,7.96250009536743,15.8500003814697,0.450000017881393,743,76,47,13.2712564468384,215,153,208,174,7.7916669845581,31.8027210235596,628.273681640625,21.7000007629395,-2.79999995231628,24.5,14.3333330154419,3.61666679382324
"219",9.2,51.1,7.96250009536743,15.8500003814697,0.450000017881393,743,76,47,13.2712564468384,215,153,208,174,7.7916669845581,31.8027210235596,628.273681640625,21.7000007629395,-2.79999995231628,24.5,14.3333330154419,3.61666679382324
"220",9.2,51.1,7.96250009536743,15.8500003814697,0.450000017881393,743,76,47,13.2712564468384,215,153,208,174,7.7916669845581,31.8027210235596,628.273681640625,21.7000007629395,-2.79999995231628,24.5,14.3333330154419,3.61666679382324
"221",14.9,47.1,4.05833339691162,12.1166667938232,-3.78333330154419,1328,169,62,30.8150882720947,474,212,474,212,8.85000038146973,34.038459777832,653.382263183594,17.7000007629395,-8.30000019073486,26,12.1166667938232,-3.78333330154419
"222",14.9,47.1,4.05833339691162,12.1166667938232,-3.78333330154419,1328,169,62,30.8150882720947,474,212,474,212,8.85000038146973,34.038459777832,653.382263183594,17.7000007629395,-8.30000019073486,26,12.1166667938232,-3.78333330154419
"223",14.9,47.1,4.05833339691162,12.1166667938232,-3.78333330154419,1328,169,62,30.8150882720947,474,212,474,212,8.85000038146973,34.038459777832,653.382263183594,17.7000007629395,-8.30000019073486,26,12.1166667938232,-3.78333330154419
"224",11.5,47.3,9.01249980926514,17.5499992370605,0.133333399891853,1007,146,48,39.2488632202148,402,154,402,154,10.0249996185303,35.0524482727051,710.669067382812,24,-4.59999990463257,28.6000003814697,17.5499992370605,0.133333399891853
"225",11.5,47.3,9.01249980926514,17.5499992370605,0.133333399891853,1007,146,48,39.2488632202148,402,154,402,154,10.0249996185303,35.0524482727051,710.669067382812,24,-4.59999990463257,28.6000003814697,17.5499992370605,0.133333399891853
"226",11.5,47.3,9.01249980926514,17.5499992370605,0.133333399891853,1007,146,48,39.2488632202148,402,154,402,154,10.0249996185303,35.0524482727051,710.669067382812,24,-4.59999990463257,28.6000003814697,17.5499992370605,0.133333399891853
"227",-1.661998,54.967903,9.02499961853027,14.3999996185303,4.43333339691162,631,62,39,11.3508052825928,172,142,161,151,7.08333349227905,38.7067375183105,414.199676513672,19.7000007629395,1.39999997615814,18.3000011444092,12.4833335876465,5.68333339691162
"228",-1.661998,54.967903,9.02499961853027,14.3999996185303,4.43333339691162,631,62,39,11.3508052825928,172,142,161,151,7.08333349227905,38.7067375183105,414.199676513672,19.7000007629395,1.39999997615814,18.3000011444092,12.4833335876465,5.68333339691162
"229",-1.661998,54.967903,9.02499961853027,14.3999996185303,4.43333339691162,631,62,39,11.3508052825928,172,142,161,151,7.08333349227905,38.7067375183105,414.199676513672,19.7000007629395,1.39999997615814,18.3000011444092,12.4833335876465,5.68333339691162
"230",-2.168628,51.818081,9.40416622161865,15.3999996185303,4.11666679382324,932,102,57,16.2821369171143,284,197,206,264,7.14166641235352,36.2521171569824,466.034820556641,20.7999992370605,1.10000002384186,19.6999988555908,5.06666660308838,13.783332824707
"231",-2.168628,51.818081,9.40416622161865,15.3999996185303,4.11666679382324,932,102,57,16.2821369171143,284,197,206,264,7.14166641235352,36.2521171569824,466.034820556641,20.7999992370605,1.10000002384186,19.6999988555908,5.06666660308838,13.783332824707
"232",-2.168628,51.818081,9.40416622161865,15.3999996185303,4.11666679382324,932,102,57,16.2821369171143,284,197,206,264,7.14166641235352,36.2521171569824,466.034820556641,20.7999992370605,1.10000002384186,19.6999988555908,5.06666660308838,13.783332824707
"233",-1.836206,52.029726,8.7708330154419,14.6166667938232,3.66666650772095,947,100,62,15.5233011245728,286,203,215,264,7.52499961853027,38.0050506591797,454.279937744141,20.2999992370605,0.5,19.7999992370605,4.55000019073486,13
"234",-1.836206,52.029726,8.7708330154419,14.6166667938232,3.66666650772095,947,100,62,15.5233011245728,286,203,215,264,7.52499961853027,38.0050506591797,454.279937744141,20.2999992370605,0.5,19.7999992370605,4.55000019073486,13
"235",-1.836206,52.029726,8.7708330154419,14.6166667938232,3.66666650772095,947,100,62,15.5233011245728,286,203,215,264,7.52499961853027,38.0050506591797,454.279937744141,20.2999992370605,0.5,19.7999992370605,4.55000019073486,13
"236",-3.458192,50.794143,10.3666667938232,15.8166666030884,5.73333311080933,935,104,55,23.6043071746826,308,173,189,282,7.16666650772095,39.1621131896973,418.549072265625,20.8999996185303,2.59999990463257,18.2999992370605,6.59999990463257,11.4166669845581
"237",-3.458192,50.794143,10.3666667938232,15.8166666030884,5.73333311080933,935,104,55,23.6043071746826,308,173,189,282,7.16666650772095,39.1621131896973,418.549072265625,20.8999996185303,2.59999990463257,18.2999992370605,6.59999990463257,11.4166669845581
"238",-3.458192,50.794143,10.3666667938232,15.8166666030884,5.73333311080933,935,104,55,23.6043071746826,308,173,189,282,7.16666650772095,39.1621131896973,418.549072265625,20.8999996185303,2.59999990463257,18.2999992370605,6.59999990463257,11.4166669845581
"239",-0.973616,51.584126,9.5416669845581,15.6333332061768,4.19999980926514,744,76,45,16.1873626708984,223,161,163,201,7.53333330154419,36.7479667663574,472.771484375,21.3999996185303,0.899999976158142,20.5,5.09999990463257,13.9333333969116
"240",-0.973616,51.584126,9.5416669845581,15.6333332061768,4.19999980926514,744,76,45,16.1873626708984,223,161,163,201,7.53333330154419,36.7479667663574,472.771484375,21.3999996185303,0.899999976158142,20.5,5.09999990463257,13.9333333969116
"241",-0.973616,51.584126,9.5416669845581,15.6333332061768,4.19999980926514,744,76,45,16.1873626708984,223,161,163,201,7.53333330154419,36.7479667663574,472.771484375,21.3999996185303,0.899999976158142,20.5,5.09999990463257,13.9333333969116
"242",-0.118347,50.855073,9.68333339691162,15.533332824707,4.53333330154419,853,104,43,29.2346153259277,298,150,156,269,8.01666641235352,39.4909706115723,458.631042480469,21.2999992370605,1,20.2999992370605,5.40000009536743,13.8500003814697
"243",-0.118347,50.855073,9.68333339691162,15.533332824707,4.53333330154419,853,104,43,29.2346153259277,298,150,156,269,8.01666641235352,39.4909706115723,458.631042480469,21.2999992370605,1,20.2999992370605,5.40000009536743,13.8500003814697
"244",-0.118347,50.855073,9.68333339691162,15.533332824707,4.53333330154419,853,104,43,29.2346153259277,298,150,156,269,8.01666641235352,39.4909706115723,458.631042480469,21.2999992370605,1,20.2999992370605,5.40000009536743,13.8500003814697
"245",-3.384446,50.673919,10.4166669845581,15.7833337783813,5.86666679382324,909,106,53,25.038516998291,303,168,173,292,6.94999980926514,38.6111106872559,413.275909423828,20.7999992370605,2.79999995231628,18,6.73333358764648,14.1666669845581
"246",-3.384446,50.673919,10.4166669845581,15.7833337783813,5.86666679382324,909,106,53,25.038516998291,303,168,173,292,6.94999980926514,38.6111106872559,413.275909423828,20.7999992370605,2.79999995231628,18,6.73333358764648,14.1666669845581
"247",-3.384446,50.673919,10.4166669845581,15.7833337783813,5.86666679382324,909,106,53,25.038516998291,303,168,173,292,6.94999980926514,38.6111106872559,413.275909423828,20.7999992370605,2.79999995231628,18,6.73333358764648,14.1666669845581
"248",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"249",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"250",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"251",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"252",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"253",-82.616667,39.584722,10.7791662216187,21.3999996185303,-0.71666669845581,1010,113,60,20.4161281585693,313,196,300,196,11.625,32.7464790344238,892.538391113281,28.6000003814697,-6.90000009536743,35.5,19.3166675567627,-0.71666669845581
"254",72.5,42,6.15416669845581,18.3999996185303,-7.96666669845581,494,72,14,43.8555488586426,200,57,85,109,14.0416669845581,32.2796936035156,1075.07604980469,27.8999996185303,-15.6000003814697,43.5,5.88333320617676,17.7999992370605
"255",72.5,42,6.15416669845581,18.3999996185303,-7.96666669845581,494,72,14,43.8555488586426,200,57,85,109,14.0416669845581,32.2796936035156,1075.07604980469,27.8999996185303,-15.6000003814697,43.5,5.88333320617676,17.7999992370605
"256",72.5,42,6.15416669845581,18.3999996185303,-7.96666669845581,494,72,14,43.8555488586426,200,57,85,109,14.0416669845581,32.2796936035156,1075.07604980469,27.8999996185303,-15.6000003814697,43.5,5.88333320617676,17.7999992370605
"257",-8.334167,39.137778,16.2583332061768,22.4500007629395,10.6833333969116,711,109,5,60.5261154174805,308,34,42,295,10.2333335876465,43.1786231994629,479.335876464844,29.8999996185303,6.19999980926514,23.7000007629395,11.4833335876465,22.1833343505859
"258",-106.633333,32.316667,15.4499998092651,24.9166660308838,6.18333339691162,299,66,6,73.8445892333984,160,23,141,48,17.033332824707,46.6666641235352,762.606201171875,33.9000015258789,-2.59999990463257,36.5,23.8999996185303,11.0666666030884
"259",-106.633333,32.316667,15.4499998092651,24.9166660308838,6.18333339691162,299,66,6,73.8445892333984,160,23,141,48,17.033332824707,46.6666641235352,762.606201171875,33.9000015258789,-2.59999990463257,36.5,23.8999996185303,11.0666666030884
"260",-106.8,32.5,15.3833332061768,25.0833339691162,5.93333339691162,286,63,6,73.670036315918,153,23,136,46,17.7999992370605,47.0899467468262,778.773315429688,34.5,-3.29999995231628,37.7999992370605,24.0499992370605,11
"261",-106.8,32.5,15.3833332061768,25.0833339691162,5.93333339691162,286,63,6,73.670036315918,153,23,136,46,17.7999992370605,47.0899467468262,778.773315429688,34.5,-3.29999995231628,37.7999992370605,24.0499992370605,11
"262",-106.8,32.5,15.3833332061768,25.0833339691162,5.93333339691162,286,63,6,73.670036315918,153,23,136,46,17.7999992370605,47.0899467468262,778.773315429688,34.5,-3.29999995231628,37.7999992370605,24.0499992370605,11
"263",31.545833,1.724167,23.1958332061768,24.2333335876465,22.216667175293,1240,157,28,43.8374404907227,426,117,166,365,10.2583332061768,80.7742691040039,78.4352340698242,30.1000003814697,17.3999996185303,12.7000007629395,22.4333324432373,23.9166660308838
"264",16.533333,59.698056,5.85416650772095,15.7333335876465,-3.34999990463257,599,75,27,29.9551677703857,204,100,203,111,8.24166679382324,28.1285552978516,772.632629394531,22.1000003814697,-7.19999980926514,29.2999992370605,14.3166666030884,-2.58333325386047
"265",16.554444,59.545556,6.34166669845581,16.033332824707,-2.41666674613953,543,72,23,33.3578071594238,194,86,193,95,7.34999990463257,25.9717330932617,751.95751953125,21.7999992370605,-6.5,28.2999992370605,14.783332824707,-2.04999995231628
"266",16.554444,59.545556,6.34166669845581,16.033332824707,-2.41666674613953,543,72,23,33.3578071594238,194,86,193,95,7.34999990463257,25.9717330932617,751.95751953125,21.7999992370605,-6.5,28.2999992370605,14.783332824707,-2.04999995231628
"267",16.554444,59.545556,6.34166669845581,16.033332824707,-2.41666674613953,543,72,23,33.3578071594238,194,86,193,95,7.34999990463257,25.9717330932617,751.95751953125,21.7999992370605,-6.5,28.2999992370605,14.783332824707,-2.04999995231628
"268",-77.45,55.15,-3.79999995231628,11.3999996185303,-20.9833335876465,644,104,16,56.6956939697266,279,57,233,91,8.44999980926514,18.4497814178467,1339.80151367188,17.8999996185303,-27.8999996185303,45.7999992370605,6.98333358764648,-15.1333332061768
"269",8,47,6.84166669845581,14.3166666030884,-0.16666667163372,1452,157,100,15.9821739196777,453,310,453,326,8.14999961853027,34.2436981201172,596.839538574219,19.8999996185303,-3.90000009536743,23.7999992370605,14.3166666030884,0.616666615009308
"270",8,47,6.84166669845581,14.3166666030884,-0.16666667163372,1452,157,100,15.9821739196777,453,310,453,326,8.14999961853027,34.2436981201172,596.839538574219,19.8999996185303,-3.90000009536743,23.7999992370605,14.3166666030884,0.616666615009308
"271",-149.7,61.1,1.22083330154419,11.3833332061768,-7.38333320617676,785,122,34,39.9723014831543,311,113,203,186,7.75833368301392,27.9076747894287,781.267822265625,16.5,-11.3000001907349,27.7999992370605,6.21666669845581,0.266666620969772
"272",-69.239414,-12.744689,25.2958335876465,26.1833343505859,23.7999992370605,2339,353,68,56.5064506530762,1009,216,742,253,10.3249998092651,72.2027969360352,102.612655639648,31.8999996185303,17.6000003814697,14.2999992370605,25.9833335876465,23.8666667938232
"273",2.9,49.366667,10.1625003814697,16.8666667938232,3.75,632,59,44,9.93435859680176,172,138,160,154,7.75833368301392,35.2651519775391,536.186584472656,22.6000003814697,0.600000023841858,22,15.3000001907349,6.38333320617676
"274",-116,32,12.2124996185303,19.1166667938232,6.81666660308838,377,61,1,60.413745880127,165,26,86,152,15.1750001907349,53.6219062805176,513.314208984375,28.6000003814697,0.300000011920929,28.3000011444092,7,12.75
"275",-84.466667,79.966667,-18.8708324432373,4.38333320617676,-37.0499992370605,142,31,2,85.2191314697266,83,6,75,6,6.82499980926514,13.0747127532959,1708.24401855469,10.6999998092651,-41.5,52.2000007629395,1.19999992847443,-37.0499992370605
"276",-84.466667,79.966667,-18.8708324432373,4.38333320617676,-37.0499992370605,142,31,2,85.2191314697266,83,6,75,6,6.82499980926514,13.0747127532959,1708.24401855469,10.6999998092651,-41.5,52.2000007629395,1.19999992847443,-37.0499992370605
"277",-84.466667,79.966667,-18.8708324432373,4.38333320617676,-37.0499992370605,142,31,2,85.2191314697266,83,6,75,6,6.82499980926514,13.0747127532959,1708.24401855469,10.6999998092651,-41.5,52.2000007629395,1.19999992847443,-37.0499992370605
"278",-84.466667,79.966667,-18.8708324432373,4.38333320617676,-37.0499992370605,142,31,2,85.2191314697266,83,6,75,6,6.82499980926514,13.0747127532959,1708.24401855469,10.6999998092651,-41.5,52.2000007629395,1.19999992847443,-37.0499992370605
"279",20.15,63.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",166,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",1.033333,41.35,11.3708333969116,19.4333324432373,4.38333320617676,657,76,27,25.6893081665039,203,131,136,142,10.3249998092651,37.4094200134277,620.03466796875,27.1000003814697,-0.5,27.6000003814697,12.3833332061768,19.2999992370605
"282",-1.15,48.383333,10.7583332061768,16.8166675567627,5.11666679382324,795,89,47,19.5955047607422,248,151,151,225,7.78333330154419,37.7831726074219,483.593719482422,22.5,1.89999997615814,20.6000003814697,8.31666660308838,16.8166675567627
"283",6.352913,48.717944,9.53749942779541,17.3333320617676,2.06666660308838,791,81,51,11.7575368881226,220,173,197,209,8.40833282470703,34.1802177429199,621.249206542969,23.5,-1.10000002384186,24.6000003814697,5.78333330154419,5.48333311080933
"284",5.677778,43.240278,13.4833335876465,20.716667175293,7.25,714,108,12,40.9964599609375,257,84,84,210,8.68333339691162,36.3319396972656,562.261413574219,27.1000003814697,3.20000004768372,23.8999996185303,10.6833333969116,20.716667175293
"285",5.677778,43.240278,13.4833335876465,20.716667175293,7.25,714,108,12,40.9964599609375,257,84,84,210,8.68333339691162,36.3319396972656,562.261413574219,27.1000003814697,3.20000004768372,23.8999996185303,10.6833333969116,20.716667175293
"286",5.677778,43.240278,13.4833335876465,20.716667175293,7.25,714,108,12,40.9964599609375,257,84,84,210,8.68333339691162,36.3319396972656,562.261413574219,27.1000003814697,3.20000004768372,23.8999996185303,10.6833333969116,20.716667175293
"287",-0.978,51.57,9.4583330154419,15.5833330154419,4.13333320617676,766,79,46,17.021728515625,232,164,166,209,7.53333330154419,36.7479705810547,473.832702636719,21.3999996185303,0.899999976158142,20.5,5,13.8500003814697
"288",174.9667,-41.35,11.4916667938232,15.4333333969116,7.56666660308838,1522,163,84,21.9335536956787,471,287,287,428,6.5,42.4836616516113,319.508392333984,19.6000003814697,4.30000019073486,15.3000001907349,8.26666641235352,15.4333333969116
"289",174.9667,-41.35,11.4916667938232,15.4333333969116,7.56666660308838,1522,163,84,21.9335536956787,471,287,287,428,6.5,42.4836616516113,319.508392333984,19.6000003814697,4.30000019073486,15.3000001907349,8.26666641235352,15.4333333969116
"290",174.9667,-41.35,11.4916667938232,15.4333333969116,7.56666660308838,1522,163,84,21.9335536956787,471,287,287,428,6.5,42.4836616516113,319.508392333984,19.6000003814697,4.30000019073486,15.3000001907349,8.26666641235352,15.4333333969116
"291",-79.844333,9.160642,26.1333332061768,27.0666656494141,25.4333343505859,2213,329,15,62.9668655395508,861,78,393,677,5.75,73.7179336547852,66.5149765014648,30.1000003814697,22.2999992370605,7.80000114440918,25.5499992370605,26.2666664123535
"292",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"293",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"294",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"295",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"296",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"297",-2.863333,37.3825,8.11250019073486,18.0499992370605,-0.0833333358168602,728,89,11,46.6792182922363,262,57,63,254,12.4250001907349,36.8694343566895,745.386169433594,28.6000003814697,-5.09999990463257,33.7000007629395,0.949999988079071,17.7666664123535
"298",140.583333,42,7.34583330154419,18.4833335876465,-3.54999995231628,1342,173,76,29.5824890136719,486,246,486,262,6.54166650772095,20.9668807983398,898.155822753906,23.2999992370605,-7.90000009536743,31.1999988555908,18.4833335876465,-3.33333325386047
"299",21.06,52.02,7.8125,16.9833335876465,-1.5,526,74,23,37.3574409484863,202,76,202,84,8.25833320617676,29.4940490722656,752.701538085938,22.7999992370605,-5.19999980926514,28,16.9833335876465,-0.48333328962326
"300",21.06,52.02,7.8125,16.9833335876465,-1.5,526,74,23,37.3574409484863,202,76,202,84,8.25833320617676,29.4940490722656,752.701538085938,22.7999992370605,-5.19999980926514,28,16.9833335876465,-0.48333328962326
"301",21.06,52.02,7.8125,16.9833335876465,-1.5,526,74,23,37.3574409484863,202,76,202,84,8.25833320617676,29.4940490722656,752.701538085938,22.7999992370605,-5.19999980926514,28,16.9833335876465,-0.48333328962326
"302",12.433333,63.25,1.34999990463257,10.4333333969116,-6.75,690,91,35,30.9285354614258,246,112,233,152,7.68333339691162,28.2475490570068,705.323913574219,16.1000003814697,-11.1000003814697,27.2000007629395,9.40000057220459,0.149999856948853
"303",-1.986111,40.030556,10.845832824707,19.7999992370605,3.40000009536743,541,66,19,31.9250717163086,170,80,88,147,12.6083335876465,39.899787902832,676.536804199219,29.5,-2.09999990463257,31.6000003814697,12.5666666030884,19.6166667938232
"304",-67.8749,-54.37,5.1749997138977,9.35000038146973,0.599999964237213,414,43,24,18.6272106170654,123,74,108,99,6.7999997138977,42.2360229492188,353.974182128906,13.6999998092651,-2.40000009536743,16.1000003814697,5.25,3.43333339691162
"305",-67.8749,-54.37,5.1749997138977,9.35000038146973,0.599999964237213,414,43,24,18.6272106170654,123,74,108,99,6.7999997138977,42.2360229492188,353.974182128906,13.6999998092651,-2.40000009536743,16.1000003814697,5.25,3.43333339691162
"306",-67.8749,-54.37,5.1749997138977,9.35000038146973,0.599999964237213,414,43,24,18.6272106170654,123,74,108,99,6.7999997138977,42.2360229492188,353.974182128906,13.6999998092651,-2.40000009536743,16.1000003814697,5.25,3.43333339691162
"307",10.45,51.083333,7.49166631698608,15.4333324432373,-0.116666674613953,870,90,55,12.93980884552,236,191,236,220,7.41666650772095,30.7745513916016,636.420471191406,20.7999992370605,-3.29999995231628,24.0999984741211,15.4333324432373,2.9833333492279
"308",10.45,51.083333,7.49166631698608,15.4333324432373,-0.116666674613953,870,90,55,12.93980884552,236,191,236,220,7.41666650772095,30.7745513916016,636.420471191406,20.7999992370605,-3.29999995231628,24.0999984741211,15.4333324432373,2.9833333492279
"309",10.45,51.083333,7.49166631698608,15.4333324432373,-0.116666674613953,870,90,55,12.93980884552,236,191,236,220,7.41666650772095,30.7745513916016,636.420471191406,20.7999992370605,-3.29999995231628,24.0999984741211,15.4333324432373,2.9833333492279
"310",-150.416667,63.683333,-3.46250009536743,11.25,-16.3833332061768,540,97,23,58.1699485778809,251,70,247,83,10.6083335876465,25.4396476745605,1154.53479003906,18.7999992370605,-22.8999996185303,41.6999969482422,9.26666641235352,-10.6000003814697
"311",1.159032,41.270688,13.9833335876465,21.3833332061768,7.53333330154419,559,71,16,32.5877799987793,192,102,123,112,9.76666641235352,38.6034240722656,570.782287597656,27.7999992370605,2.5,25.2999992370605,15.0166664123535,21.216667175293
"312",-8.533333,42.883333,13.3625001907349,18.466667175293,8.88333320617676,1644,237,36,46.7673377990723,644,159,194,644,8.02499961853027,43.3783798217773,391.460693359375,23.8999996185303,5.40000009536743,18.5,9.60000038146973,18.2333335876465
